NUM_PASAJEROS;ANIO;MES;DIA;ZONA_FNC_GROUP_2;EsEscolar;EsFestivo
14651;2018;11;17;ENCOMIENDA USC-AYTO.SC;1;0
150;2018;11;17;CONVENIOS CABILDO-AYTOS.;1;0
11134;2018;11;18;ENCOMIENDA USC-AYTO.SC;1;0
51643;2018;11;18;CPI-CABILDO;1;0
450;2018;11;18;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
90;2018;11;18;CONVENIOS CABILDO-AYTOS.;1;0
3172;2018;11;19;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
32863;2018;11;19;ENCOMIENDA USC-AYTO.SC;1;0
635;2018;11;19;CONVENIOS CABILDO-AYTOS.;1;0
102317;2018;11;19;CPI-CABILDO;1;0
103860;2018;11;20;CPI-CABILDO;1;0
33878;2018;11;20;ENCOMIENDA USC-AYTO.SC;1;0
3262;2018;11;20;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
684;2018;11;20;CONVENIOS CABILDO-AYTOS.;1;0
3097;2018;11;21;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
100749;2018;11;21;CPI-CABILDO;1;0
602;2018;11;21;CONVENIOS CABILDO-AYTOS.;1;0
31788;2018;11;21;ENCOMIENDA USC-AYTO.SC;1;0
94230;2018;11;22;CPI-CABILDO;1;0
2757;2018;11;22;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
28749;2018;11;22;ENCOMIENDA USC-AYTO.SC;1;0
545;2018;11;22;CONVENIOS CABILDO-AYTOS.;1;0
2940;2018;11;23;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
587;2018;11;23;CONVENIOS CABILDO-AYTOS.;1;0
32126;2018;11;23;ENCOMIENDA USC-AYTO.SC;1;0
106472;2018;11;23;CPI-CABILDO;1;0
957;2018;11;24;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
18554;2018;11;24;ENCOMIENDA USC-AYTO.SC;1;0
180;2018;11;24;CONVENIOS CABILDO-AYTOS.;1;0
71876;2018;11;24;CPI-CABILDO;1;0
15479;2018;11;25;ENCOMIENDA USC-AYTO.SC;1;0
110;2018;11;25;CONVENIOS CABILDO-AYTOS.;1;0
58991;2018;11;25;CPI-CABILDO;1;0
637;2018;11;25;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
34962;2018;11;26;ENCOMIENDA USC-AYTO.SC;1;0
661;2018;11;26;CONVENIOS CABILDO-AYTOS.;1;0
107295;2018;11;26;CPI-CABILDO;1;0
3419;2018;11;26;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
35133;2018;11;27;ENCOMIENDA USC-AYTO.SC;1;0
605;2018;11;27;CONVENIOS CABILDO-AYTOS.;1;0
106806;2018;11;27;CPI-CABILDO;1;0
3478;2018;11;27;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
35252;2018;11;28;ENCOMIENDA USC-AYTO.SC;1;0
106251;2018;11;28;CPI-CABILDO;1;0
3629;2018;11;28;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
422;2018;11;28;CONVENIOS CABILDO-AYTOS.;1;0
34696;2018;11;29;ENCOMIENDA USC-AYTO.SC;1;0
663;2018;11;29;CONVENIOS CABILDO-AYTOS.;1;0
105372;2018;11;29;CPI-CABILDO;1;0
3289;2018;11;29;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
678;2018;11;30;CONVENIOS CABILDO-AYTOS.;1;0
35368;2018;11;30;ENCOMIENDA USC-AYTO.SC;1;0
3202;2018;11;30;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
107837;2018;11;30;CPI-CABILDO;1;0
1550;2018;12;1;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
18140;2018;12;1;ENCOMIENDA USC-AYTO.SC;1;0
182;2018;12;1;CONVENIOS CABILDO-AYTOS.;1;0
79640;2018;12;1;CPI-CABILDO;1;0
14283;2018;12;2;ENCOMIENDA USC-AYTO.SC;1;0
60092;2018;12;2;CPI-CABILDO;1;0
57;2018;12;2;CONVENIOS CABILDO-AYTOS.;1;0
846;2018;12;2;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
108764;2018;12;3;CPI-CABILDO;1;0
35466;2018;12;3;ENCOMIENDA USC-AYTO.SC;1;0
3281;2018;12;3;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
434;2018;12;3;CONVENIOS CABILDO-AYTOS.;1;0
35796;2018;12;4;ENCOMIENDA USC-AYTO.SC;1;0
107677;2018;12;4;CPI-CABILDO;1;0
3482;2018;12;4;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
657;2018;12;4;CONVENIOS CABILDO-AYTOS.;1;0
3565;2018;12;5;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
36288;2018;12;5;ENCOMIENDA USC-AYTO.SC;1;0
660;2018;12;5;CONVENIOS CABILDO-AYTOS.;1;0
111136;2018;12;5;CPI-CABILDO;1;0
13765;2018;12;6;ENCOMIENDA USC-AYTO.SC;1;1
148;2018;12;6;CONVENIOS CABILDO-AYTOS.;1;1
61500;2018;12;6;CPI-CABILDO;1;1
746;2018;12;6;ENCOMIENDA LAGUNA -AYTO.LAG;1;1
2749;2018;12;7;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
97226;2018;12;7;CPI-CABILDO;1;0
30582;2018;12;7;ENCOMIENDA USC-AYTO.SC;1;0
546;2018;12;7;CONVENIOS CABILDO-AYTOS.;1;0
16712;2018;12;8;ENCOMIENDA USC-AYTO.SC;1;1
148;2018;12;8;CONVENIOS CABILDO-AYTOS.;1;1
67523;2018;12;8;CPI-CABILDO;1;1
931;2018;12;8;ENCOMIENDA LAGUNA -AYTO.LAG;1;1
664;2018;12;9;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
129;2018;12;9;CONVENIOS CABILDO-AYTOS.;1;0
15064;2018;12;9;ENCOMIENDA USC-AYTO.SC;1;0
57435;2018;12;9;CPI-CABILDO;1;0
3554;2018;12;10;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
36089;2018;12;10;ENCOMIENDA USC-AYTO.SC;1;0
718;2018;12;10;CONVENIOS CABILDO-AYTOS.;1;0
109051;2018;12;10;CPI-CABILDO;1;0
35479;2018;12;11;ENCOMIENDA USC-AYTO.SC;1;0
662;2018;12;11;CONVENIOS CABILDO-AYTOS.;1;0
107703;2018;12;11;CPI-CABILDO;1;0
3630;2018;12;11;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
35479;2018;12;12;ENCOMIENDA USC-AYTO.SC;1;0
646;2018;12;12;CONVENIOS CABILDO-AYTOS.;1;0
106866;2018;12;12;CPI-CABILDO;1;0
3517;2018;12;12;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
35003;2018;12;13;ENCOMIENDA USC-AYTO.SC;1;0
587;2018;12;13;CONVENIOS CABILDO-AYTOS.;1;0
106988;2018;12;13;CPI-CABILDO;1;0
3417;2018;12;13;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
35010;2018;12;14;ENCOMIENDA USC-AYTO.SC;1;0
108573;2018;12;14;CPI-CABILDO;1;0
3319;2018;12;14;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
703;2018;12;14;CONVENIOS CABILDO-AYTOS.;1;0
19607;2018;12;15;ENCOMIENDA USC-AYTO.SC;1;0
74156;2018;12;15;CPI-CABILDO;1;0
950;2018;12;15;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
169;2018;12;15;CONVENIOS CABILDO-AYTOS.;1;0
15050;2018;12;16;ENCOMIENDA USC-AYTO.SC;1;0
125;2018;12;16;CONVENIOS CABILDO-AYTOS.;1;0
681;2018;12;16;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
58627;2018;12;16;CPI-CABILDO;1;0
3226;2018;12;17;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
35172;2018;12;17;ENCOMIENDA USC-AYTO.SC;1;0
634;2018;12;17;CONVENIOS CABILDO-AYTOS.;1;0
106013;2018;12;17;CPI-CABILDO;1;0
35079;2018;12;18;ENCOMIENDA USC-AYTO.SC;1;0
106450;2018;12;18;CPI-CABILDO;1;0
3401;2018;12;18;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
652;2018;12;18;CONVENIOS CABILDO-AYTOS.;1;0
3395;2018;12;19;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
34881;2018;12;19;ENCOMIENDA USC-AYTO.SC;1;0
587;2018;12;19;CONVENIOS CABILDO-AYTOS.;1;0
106122;2018;12;19;CPI-CABILDO;1;0
34794;2018;12;20;ENCOMIENDA USC-AYTO.SC;1;0
106954;2018;12;20;CPI-CABILDO;1;0
3180;2018;12;20;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
544;2018;12;20;CONVENIOS CABILDO-AYTOS.;1;0
3039;2018;12;21;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
34368;2018;12;21;ENCOMIENDA USC-AYTO.SC;1;0
713;2018;12;21;CONVENIOS CABILDO-AYTOS.;1;0
105866;2018;12;21;CPI-CABILDO;1;0
72287;2018;12;22;CPI-CABILDO;1;0
939;2018;12;22;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
19992;2018;12;22;ENCOMIENDA USC-AYTO.SC;1;0
169;2018;12;22;CONVENIOS CABILDO-AYTOS.;1;0
61082;2018;12;23;CPI-CABILDO;1;0
662;2018;12;23;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
16321;2018;12;23;ENCOMIENDA USC-AYTO.SC;1;0
157;2018;12;23;CONVENIOS CABILDO-AYTOS.;1;0
63532;2018;12;24;CPI-CABILDO;0;0
1625;2018;12;24;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
358;2018;12;24;CONVENIOS CABILDO-AYTOS.;0;0
19608;2018;12;24;ENCOMIENDA USC-AYTO.SC;0;0
351;2018;12;25;ENCOMIENDA LAGUNA -AYTO.LAG;0;1
8211;2018;12;25;ENCOMIENDA USC-AYTO.SC;0;1
66;2018;12;25;CONVENIOS CABILDO-AYTOS.;0;1
34692;2018;12;25;CPI-CABILDO;0;1
583;2018;12;26;CONVENIOS CABILDO-AYTOS.;0;0
94322;2018;12;26;CPI-CABILDO;0;0
2754;2018;12;26;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
31908;2018;12;26;ENCOMIENDA USC-AYTO.SC;0;0
566;2018;12;27;CONVENIOS CABILDO-AYTOS.;0;0
2673;2018;12;27;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
31547;2018;12;27;ENCOMIENDA USC-AYTO.SC;0;0
98173;2018;12;27;CPI-CABILDO;0;0
100143;2018;12;28;CPI-CABILDO;0;0
2680;2018;12;28;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
31828;2018;12;28;ENCOMIENDA USC-AYTO.SC;0;0
551;2018;12;28;CONVENIOS CABILDO-AYTOS.;0;0
899;2018;12;29;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
20004;2018;12;29;ENCOMIENDA USC-AYTO.SC;0;0
196;2018;12;29;CONVENIOS CABILDO-AYTOS.;0;0
75933;2018;12;29;CPI-CABILDO;0;0
831;2018;12;30;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
16690;2018;12;30;ENCOMIENDA USC-AYTO.SC;0;0
64381;2018;12;30;CPI-CABILDO;0;0
140;2018;12;30;CONVENIOS CABILDO-AYTOS.;0;0
1807;2018;12;31;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
68492;2018;12;31;CPI-CABILDO;0;0
22043;2018;12;31;ENCOMIENDA USC-AYTO.SC;0;0
430;2018;12;31;CONVENIOS CABILDO-AYTOS.;0;0
39528;2019;1;1;CPI-CABILDO;0;0
370;2019;1;1;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
9187;2019;1;1;ENCOMIENDA USC-AYTO.SC;0;0
74;2019;1;1;CONVENIOS CABILDO-AYTOS.;0;0
636;2019;1;2;CONVENIOS CABILDO-AYTOS.;0;0
98759;2019;1;2;CPI-CABILDO;0;0
2776;2019;1;2;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
32343;2019;1;2;ENCOMIENDA USC-AYTO.SC;0;0
99669;2019;1;3;CPI-CABILDO;0;0
2792;2019;1;3;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
33192;2019;1;3;ENCOMIENDA USC-AYTO.SC;0;0
639;2019;1;3;CONVENIOS CABILDO-AYTOS.;0;0
613;2019;1;4;CONVENIOS CABILDO-AYTOS.;0;0
33905;2019;1;4;ENCOMIENDA USC-AYTO.SC;0;0
102580;2019;1;4;CPI-CABILDO;0;0
2910;2019;1;4;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
27914;2019;1;5;ENCOMIENDA USC-AYTO.SC;0;0
236;2019;1;5;CONVENIOS CABILDO-AYTOS.;0;0
83528;2019;1;5;CPI-CABILDO;0;0
1063;2019;1;5;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
9363;2019;1;6;ENCOMIENDA USC-AYTO.SC;0;0
284;2019;1;6;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
43183;2019;1;6;CPI-CABILDO;0;0
111;2019;1;6;CONVENIOS CABILDO-AYTOS.;0;0
16702;2019;1;7;ENCOMIENDA USC-AYTO.SC;0;0
68075;2019;1;7;CPI-CABILDO;0;0
127;2019;1;7;CONVENIOS CABILDO-AYTOS.;0;0
713;2019;1;7;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
676;2019;1;8;CONVENIOS CABILDO-AYTOS.;1;0
3125;2019;1;8;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
35534;2019;1;8;ENCOMIENDA USC-AYTO.SC;1;0
112321;2019;1;8;CPI-CABILDO;1;0
109156;2019;1;9;CPI-CABILDO;1;0
3335;2019;1;9;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
34860;2019;1;9;ENCOMIENDA USC-AYTO.SC;1;0
622;2019;1;9;CONVENIOS CABILDO-AYTOS.;1;0
3422;2019;1;10;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
35266;2019;1;10;ENCOMIENDA USC-AYTO.SC;1;0
637;2019;1;10;CONVENIOS CABILDO-AYTOS.;1;0
110193;2019;1;10;CPI-CABILDO;1;0
3194;2019;1;11;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
33879;2019;1;11;ENCOMIENDA USC-AYTO.SC;1;0
111450;2019;1;11;CPI-CABILDO;1;0
665;2019;1;11;CONVENIOS CABILDO-AYTOS.;1;0
954;2019;1;12;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
74781;2019;1;12;CPI-CABILDO;1;0
17851;2019;1;12;ENCOMIENDA USC-AYTO.SC;1;0
173;2019;1;12;CONVENIOS CABILDO-AYTOS.;1;0
56812;2019;1;13;CPI-CABILDO;1;0
571;2019;1;13;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
12852;2019;1;13;ENCOMIENDA USC-AYTO.SC;1;0
120;2019;1;13;CONVENIOS CABILDO-AYTOS.;1;0
711;2019;1;14;CONVENIOS CABILDO-AYTOS.;1;0
109897;2019;1;14;CPI-CABILDO;1;0
3268;2019;1;14;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
34893;2019;1;14;ENCOMIENDA USC-AYTO.SC;1;0
108435;2019;1;15;CPI-CABILDO;1;0
3297;2019;1;15;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
34071;2019;1;15;ENCOMIENDA USC-AYTO.SC;1;0
630;2019;1;15;CONVENIOS CABILDO-AYTOS.;1;0
630;2019;1;16;CONVENIOS CABILDO-AYTOS.;1;0
34571;2019;1;16;ENCOMIENDA USC-AYTO.SC;1;0
110522;2019;1;16;CPI-CABILDO;1;0
3351;2019;1;16;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
31393;2019;1;17;ENCOMIENDA USC-AYTO.SC;1;0
639;2019;1;17;CONVENIOS CABILDO-AYTOS.;1;0
103902;2019;1;17;CPI-CABILDO;1;0
2919;2019;1;17;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
31440;2019;1;18;ENCOMIENDA USC-AYTO.SC;1;0
2908;2019;1;18;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
638;2019;1;18;CONVENIOS CABILDO-AYTOS.;1;0
106162;2019;1;18;CPI-CABILDO;1;0
15796;2019;1;19;ENCOMIENDA USC-AYTO.SC;1;0
71747;2019;1;19;CPI-CABILDO;1;0
148;2019;1;19;CONVENIOS CABILDO-AYTOS.;1;0
769;2019;1;19;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
12499;2019;1;20;ENCOMIENDA USC-AYTO.SC;1;0
499;2019;1;20;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
117;2019;1;20;CONVENIOS CABILDO-AYTOS.;1;0
56831;2019;1;20;CPI-CABILDO;1;0
31840;2019;1;21;ENCOMIENDA USC-AYTO.SC;1;0
683;2019;1;21;CONVENIOS CABILDO-AYTOS.;1;0
2977;2019;1;21;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
105511;2019;1;21;CPI-CABILDO;1;0
32567;2019;1;22;ENCOMIENDA USC-AYTO.SC;1;0
3065;2019;1;22;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
475;2019;1;22;CONVENIOS CABILDO-AYTOS.;1;0
105774;2019;1;22;CPI-CABILDO;1;0
107032;2019;1;23;CPI-CABILDO;1;0
3023;2019;1;23;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
33159;2019;1;23;ENCOMIENDA USC-AYTO.SC;1;0
616;2019;1;23;CONVENIOS CABILDO-AYTOS.;1;0
106599;2019;1;24;CPI-CABILDO;1;0
643;2019;1;24;CONVENIOS CABILDO-AYTOS.;1;0
2947;2019;1;24;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
31843;2019;1;24;ENCOMIENDA USC-AYTO.SC;1;0
111616;2019;1;25;CPI-CABILDO;1;0
3359;2019;1;25;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
34680;2019;1;25;ENCOMIENDA USC-AYTO.SC;1;0
689;2019;1;25;CONVENIOS CABILDO-AYTOS.;1;0
963;2019;1;26;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
18626;2019;1;26;ENCOMIENDA USC-AYTO.SC;1;0
140;2019;1;26;CONVENIOS CABILDO-AYTOS.;1;0
75799;2019;1;26;CPI-CABILDO;1;0
641;2019;1;27;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
12692;2019;1;27;ENCOMIENDA USC-AYTO.SC;1;0
56831;2019;1;27;CPI-CABILDO;1;0
127;2019;1;27;CONVENIOS CABILDO-AYTOS.;1;0
3162;2019;1;28;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
109985;2019;1;28;CPI-CABILDO;1;0
33948;2019;1;28;ENCOMIENDA USC-AYTO.SC;1;0
710;2019;1;28;CONVENIOS CABILDO-AYTOS.;1;0
107938;2019;1;29;CPI-CABILDO;1;0
3089;2019;1;29;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
33285;2019;1;29;ENCOMIENDA USC-AYTO.SC;1;0
662;2019;1;29;CONVENIOS CABILDO-AYTOS.;1;0
3090;2019;1;30;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
641;2019;1;30;CONVENIOS CABILDO-AYTOS.;1;0
33307;2019;1;30;ENCOMIENDA USC-AYTO.SC;1;0
107728;2019;1;30;CPI-CABILDO;1;0
32505;2019;1;31;ENCOMIENDA USC-AYTO.SC;1;0
657;2019;1;31;CONVENIOS CABILDO-AYTOS.;1;0
109134;2019;1;31;CPI-CABILDO;1;0
3003;2019;1;31;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
33903;2019;2;1;ENCOMIENDA USC-AYTO.SC;1;0
669;2019;2;1;CONVENIOS CABILDO-AYTOS.;1;0
111722;2019;2;1;CPI-CABILDO;1;0
3036;2019;2;1;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
15844;2019;2;2;ENCOMIENDA USC-AYTO.SC;1;0
117;2019;2;2;CONVENIOS CABILDO-AYTOS.;1;0
74854;2019;2;2;CPI-CABILDO;1;0
851;2019;2;2;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
12066;2019;2;3;ENCOMIENDA USC-AYTO.SC;1;0
56760;2019;2;3;CPI-CABILDO;1;0
535;2019;2;3;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
126;2019;2;3;CONVENIOS CABILDO-AYTOS.;1;0
34058;2019;2;4;ENCOMIENDA USC-AYTO.SC;1;0
109899;2019;2;4;CPI-CABILDO;1;0
3200;2019;2;4;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
671;2019;2;4;CONVENIOS CABILDO-AYTOS.;1;0
35146;2019;2;5;ENCOMIENDA USC-AYTO.SC;1;0
3178;2019;2;5;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
664;2019;2;5;CONVENIOS CABILDO-AYTOS.;1;0
112074;2019;2;5;CPI-CABILDO;1;0
35108;2019;2;6;ENCOMIENDA USC-AYTO.SC;1;0
621;2019;2;6;CONVENIOS CABILDO-AYTOS.;1;0
3411;2019;2;6;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
111438;2019;2;6;CPI-CABILDO;1;0
3380;2019;2;7;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
34442;2019;2;7;ENCOMIENDA USC-AYTO.SC;1;0
613;2019;2;7;CONVENIOS CABILDO-AYTOS.;1;0
113229;2019;2;7;CPI-CABILDO;1;0
34490;2019;2;8;ENCOMIENDA USC-AYTO.SC;1;0
114427;2019;2;8;CPI-CABILDO;1;0
3235;2019;2;8;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
623;2019;2;8;CONVENIOS CABILDO-AYTOS.;1;0
76829;2019;2;9;CPI-CABILDO;1;0
905;2019;2;9;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
18160;2019;2;9;ENCOMIENDA USC-AYTO.SC;1;0
153;2019;2;9;CONVENIOS CABILDO-AYTOS.;1;0
14389;2019;2;10;ENCOMIENDA USC-AYTO.SC;1;0
59940;2019;2;10;CPI-CABILDO;1;0
629;2019;2;10;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
101;2019;2;10;CONVENIOS CABILDO-AYTOS.;1;0
3517;2019;2;11;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
35044;2019;2;11;ENCOMIENDA USC-AYTO.SC;1;0
793;2019;2;11;CONVENIOS CABILDO-AYTOS.;1;0
114738;2019;2;11;CPI-CABILDO;1;0
35567;2019;2;12;ENCOMIENDA USC-AYTO.SC;1;0
3464;2019;2;12;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
112681;2019;2;12;CPI-CABILDO;1;0
657;2019;2;12;CONVENIOS CABILDO-AYTOS.;1;0
3439;2019;2;13;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
114131;2019;2;13;CPI-CABILDO;1;0
655;2019;2;13;CONVENIOS CABILDO-AYTOS.;1;0
36308;2019;2;13;ENCOMIENDA USC-AYTO.SC;1;0
113512;2019;2;14;CPI-CABILDO;1;0
3358;2019;2;14;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
35208;2019;2;14;ENCOMIENDA USC-AYTO.SC;1;0
617;2019;2;14;CONVENIOS CABILDO-AYTOS.;1;0
2825;2019;2;15;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
670;2019;2;15;CONVENIOS CABILDO-AYTOS.;1;0
30315;2019;2;15;ENCOMIENDA USC-AYTO.SC;1;0
105888;2019;2;15;CPI-CABILDO;1;0
15267;2019;2;16;ENCOMIENDA USC-AYTO.SC;1;0
116;2019;2;16;CONVENIOS CABILDO-AYTOS.;1;0
68308;2019;2;16;CPI-CABILDO;1;0
782;2019;2;16;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
12603;2019;2;17;ENCOMIENDA USC-AYTO.SC;1;0
139;2019;2;17;CONVENIOS CABILDO-AYTOS.;1;0
58126;2019;2;17;CPI-CABILDO;1;0
684;2019;2;17;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
659;2019;2;18;CONVENIOS CABILDO-AYTOS.;1;0
33033;2019;2;18;ENCOMIENDA USC-AYTO.SC;1;0
105349;2019;2;18;CPI-CABILDO;1;0
3124;2019;2;18;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
34376;2019;2;19;ENCOMIENDA USC-AYTO.SC;1;0
111540;2019;2;19;CPI-CABILDO;1;0
3415;2019;2;19;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
726;2019;2;19;CONVENIOS CABILDO-AYTOS.;1;0
34432;2019;2;20;ENCOMIENDA USC-AYTO.SC;1;0
111591;2019;2;20;CPI-CABILDO;1;0
3350;2019;2;20;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
675;2019;2;20;CONVENIOS CABILDO-AYTOS.;1;0
34782;2019;2;21;ENCOMIENDA USC-AYTO.SC;1;0
643;2019;2;21;CONVENIOS CABILDO-AYTOS.;1;0
109589;2019;2;21;CPI-CABILDO;1;0
3358;2019;2;21;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
674;2019;2;22;CONVENIOS CABILDO-AYTOS.;1;0
34544;2019;2;22;ENCOMIENDA USC-AYTO.SC;1;0
3222;2019;2;22;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
114065;2019;2;22;CPI-CABILDO;1;0
965;2019;2;23;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
18571;2019;2;23;ENCOMIENDA USC-AYTO.SC;1;0
165;2019;2;23;CONVENIOS CABILDO-AYTOS.;1;0
73503;2019;2;23;CPI-CABILDO;1;0
14416;2019;2;24;ENCOMIENDA USC-AYTO.SC;1;0
57427;2019;2;24;CPI-CABILDO;1;0
598;2019;2;24;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
134;2019;2;24;CONVENIOS CABILDO-AYTOS.;1;0
114709;2019;2;25;CPI-CABILDO;1;0
36740;2019;2;25;ENCOMIENDA USC-AYTO.SC;1;0
3609;2019;2;25;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
651;2019;2;25;CONVENIOS CABILDO-AYTOS.;1;0
36481;2019;2;26;ENCOMIENDA USC-AYTO.SC;1;0
114505;2019;2;26;CPI-CABILDO;1;0
3577;2019;2;26;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
707;2019;2;26;CONVENIOS CABILDO-AYTOS.;1;0
3526;2019;2;27;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
36642;2019;2;27;ENCOMIENDA USC-AYTO.SC;1;0
720;2019;2;27;CONVENIOS CABILDO-AYTOS.;1;0
113051;2019;2;27;CPI-CABILDO;1;0
114653;2019;2;28;CPI-CABILDO;1;0
3357;2019;2;28;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
35633;2019;2;28;ENCOMIENDA USC-AYTO.SC;1;0
744;2019;2;28;CONVENIOS CABILDO-AYTOS.;1;0
3063;2019;3;1;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
118862;2019;3;1;CPI-CABILDO;1;0
34222;2019;3;1;ENCOMIENDA USC-AYTO.SC;1;0
705;2019;3;1;CONVENIOS CABILDO-AYTOS.;1;0
86345;2019;3;2;CPI-CABILDO;1;0
955;2019;3;2;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
19611;2019;3;2;ENCOMIENDA USC-AYTO.SC;1;0
154;2019;3;2;CONVENIOS CABILDO-AYTOS.;1;0
555;2019;3;3;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
19019;2019;3;3;ENCOMIENDA USC-AYTO.SC;1;0
114;2019;3;3;CONVENIOS CABILDO-AYTOS.;1;0
87577;2019;3;3;CPI-CABILDO;1;0
2470;2019;3;4;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
29340;2019;3;4;ENCOMIENDA USC-AYTO.SC;1;0
624;2019;3;4;CONVENIOS CABILDO-AYTOS.;1;0
105504;2019;3;4;CPI-CABILDO;1;0
